"Plot Title: 10084441_RUE18_CSO"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10084441, SEN S/N: 10084441)","End Of File (LGR S/N: 10084441)"
4975,20/11/20 07:17:52,14.134,
4976,20/11/20 07:19:52,14.230,
4977,20/11/20 07:21:52,14.325,
4978,20/11/20 07:23:52,14.325,
4979,20/11/20 07:25:52,14.325,
4980,20/11/20 07:27:52,14.325,
4981,20/11/20 07:29:52,14.230,
4982,20/11/20 07:31:52,14.134,
4983,20/11/20 07:33:52,14.134,
4984,20/11/20 07:35:52,14.134,
4985,20/11/20 07:37:52,14.038,
4986,20/11/20 07:39:52,14.134,
4987,20/11/20 07:41:52,14.134,
4988,20/11/20 07:43:52,14.134,
4989,20/11/20 07:45:52,14.038,
4990,20/11/20 07:47:52,14.038,
4991,20/11/20 07:49:52,14.038,
4992,20/11/20 07:51:52,14.038,
4993,20/11/20 07:53:52,14.038,
4994,20/11/20 07:55:52,14.038,
4995,20/11/20 07:57:52,14.038,
4996,20/11/20 07:59:52,13.942,
4997,20/11/20 08:01:52,13.942,
4998,20/11/20 08:03:52,13.942,
4999,20/11/20 08:05:52,13.942,
5000,20/11/20 08:07:52,13.750,
5001,20/11/20 08:09:52,13.750,
5002,20/11/20 08:11:52,13.654,
5003,20/11/20 08:13:52,13.558,
5004,20/11/20 08:15:52,13.654,
5005,20/11/20 08:17:52,13.558,
5006,20/11/20 08:19:52,13.654,
5007,20/11/20 08:21:52,13.750,
5008,20/11/20 08:23:52,13.750,
5009,20/11/20 08:25:52,13.942,
5010,20/11/20 08:27:52,13.942,
5011,20/11/20 08:29:52,14.038,
5012,20/11/20 08:31:52,14.038,
5013,20/11/20 08:33:52,14.038,
5014,20/11/20 08:35:52,14.038,
5015,20/11/20 08:37:52,14.038,
5016,20/11/20 08:39:52,14.038,
5017,20/11/20 08:41:52,14.038,
5018,20/11/20 08:43:52,14.134,
5019,20/11/20 08:45:52,14.134,
5020,20/11/20 08:47:52,14.134,
5021,20/11/20 08:49:52,14.134,
5022,20/11/20 08:51:52,14.134,
5023,20/11/20 08:53:52,14.134,
5024,20/11/20 08:55:52,14.134,
5025,20/11/20 08:57:52,13.942,
5026,20/11/20 08:59:52,13.846,
5027,20/11/20 09:01:52,13.750,
5028,20/11/20 09:03:52,13.654,
5029,20/11/20 09:05:52,13.654,
5030,20/11/20 09:07:52,13.750,
5031,20/11/20 09:09:52,13.846,
5032,20/11/20 09:11:52,13.942,
5033,20/11/20 09:13:52,14.038,
5034,20/11/20 09:15:52,14.134,
5035,20/11/20 09:17:52,14.134,
5036,20/11/20 09:19:52,14.230,
5037,20/11/20 09:21:52,14.230,
5038,20/11/20 09:23:52,14.134,
5039,20/11/20 09:25:52,14.134,
5040,20/11/20 09:27:52,13.846,
5041,20/11/20 09:29:52,13.654,
5042,20/11/20 09:31:52,13.654,
5043,20/11/20 09:33:52,13.558,
5044,20/11/20 09:35:52,13.654,
5045,20/11/20 09:37:52,13.750,
5046,20/11/20 09:39:52,13.750,
5047,20/11/20 09:41:52,13.750,
5048,20/11/20 09:43:52,13.750,
5049,20/11/20 09:45:52,13.654,
5050,20/11/20 09:47:52,13.750,
5051,20/11/20 09:49:52,13.654,
5052,20/11/20 09:51:52,13.558,
5053,20/11/20 09:53:52,13.558,
5054,20/11/20 09:55:52,13.654,
5055,20/11/20 09:57:52,13.750,
5056,20/11/20 09:59:52,13.750,
5057,20/11/20 10:01:52,13.846,
5058,20/11/20 10:03:52,13.942,
5059,20/11/20 10:05:52,13.846,
5060,20/11/20 10:07:52,13.942,
5061,20/11/20 10:09:52,13.846,
5062,20/11/20 10:11:52,13.846,
5063,20/11/20 10:13:52,13.654,
5064,20/11/20 10:15:52,13.654,
5065,20/11/20 10:17:52,13.846,
5066,20/11/20 10:19:52,13.750,
5067,20/11/20 10:21:52,13.558,
5068,20/11/20 10:23:52,13.654,
5069,20/11/20 10:25:52,13.750,
5070,20/11/20 10:27:52,13.750,
5071,20/11/20 10:29:52,13.846,
5072,20/11/20 10:31:52,13.750,
5073,20/11/20 10:33:52,13.846,
5074,20/11/20 10:35:52,13.846,
5075,20/11/20 10:37:52,13.942,
5076,20/11/20 10:39:52,14.038,
5077,20/11/20 10:41:52,14.134,
5078,20/11/20 10:43:52,14.134,
5079,20/11/20 10:45:52,14.134,
5080,20/11/20 10:47:52,14.038,
5081,20/11/20 10:49:52,13.942,
5082,20/11/20 10:51:52,13.846,
5083,20/11/20 10:53:52,13.750,
5084,20/11/20 10:55:52,13.654,
5085,20/11/20 10:57:52,13.654,
5086,20/11/20 10:59:52,13.558,
5087,20/11/20 11:01:52,13.558,
5088,20/11/20 11:03:52,13.654,
5089,20/11/20 11:05:52,13.750,
5090,20/11/20 11:07:52,13.750,
5091,20/11/20 11:09:52,13.750,
5092,20/11/20 11:11:52,13.750,
5093,20/11/20 11:13:52,13.750,
5094,20/11/20 11:15:52,13.750,
5095,20/11/20 11:17:52,13.654,
5096,20/11/20 11:19:52,13.558,
5097,20/11/20 11:21:52,13.750,
5098,20/11/20 11:23:52,13.846,
5099,20/11/20 11:25:52,14.038,
5100,20/11/20 11:27:52,14.038,
5101,20/11/20 11:29:52,14.134,
5102,20/11/20 11:31:52,14.134,
5103,20/11/20 11:33:52,14.230,
5104,20/11/20 11:35:52,14.230,
5105,20/11/20 11:37:52,14.230,
5106,20/11/20 11:39:52,14.134,
5107,20/11/20 11:41:52,14.038,
5108,20/11/20 11:43:52,13.942,
5109,20/11/20 11:45:52,13.846,
5110,20/11/20 11:47:52,13.654,
5111,20/11/20 11:49:52,13.750,
5112,20/11/20 11:51:52,13.654,
5113,20/11/20 11:53:52,13.750,
5114,20/11/20 11:55:52,13.942,
5115,20/11/20 11:57:52,14.038,
5116,20/11/20 11:59:52,14.134,
5117,20/11/20 12:01:52,14.038,
5118,20/11/20 12:03:52,14.038,
5119,20/11/20 12:05:52,14.134,
5120,20/11/20 12:07:52,14.134,
5121,20/11/20 12:09:52,13.942,
5122,20/11/20 12:11:52,13.942,
5123,20/11/20 12:13:52,13.942,
5124,20/11/20 12:15:52,13.942,
5125,20/11/20 12:17:52,13.942,
5126,20/11/20 12:19:52,13.942,
5127,20/11/20 12:21:52,13.942,
5128,20/11/20 12:23:52,13.942,
5129,20/11/20 12:25:52,13.846,
5130,20/11/20 12:27:52,13.846,
5131,20/11/20 12:29:52,13.942,
5132,20/11/20 12:31:52,13.942,
5133,20/11/20 12:33:52,14.038,
5134,20/11/20 12:35:52,13.942,
5135,20/11/20 12:37:52,14.038,
5136,20/11/20 12:39:52,14.038,
5137,20/11/20 12:41:52,14.134,
5138,20/11/20 12:43:52,14.134,
5139,20/11/20 12:45:52,13.942,
5140,20/11/20 12:47:52,13.846,
5141,20/11/20 12:49:52,13.750,
5142,20/11/20 12:51:52,13.846,
5143,20/11/20 12:53:52,13.942,
5144,20/11/20 12:55:52,14.038,
5145,20/11/20 12:57:52,14.134,
5146,20/11/20 12:59:52,14.134,
5147,20/11/20 13:01:52,13.942,
5148,20/11/20 13:03:52,13.942,
5149,20/11/20 13:05:52,13.942,
5150,20/11/20 13:07:52,13.942,
5151,20/11/20 13:09:52,13.942,
5152,20/11/20 13:11:52,14.038,
5153,20/11/20 13:13:52,13.942,
5154,20/11/20 13:15:52,13.750,
5155,20/11/20 13:17:52,13.846,
5156,20/11/20 13:19:52,13.750,
5157,20/11/20 13:21:52,13.846,
5158,20/11/20 13:23:52,13.846,
5159,20/11/20 13:25:52,13.750,
5160,20/11/20 13:27:52,13.750,
5161,20/11/20 13:29:52,13.750,
5162,20/11/20 13:31:52,13.654,
5163,20/11/20 13:33:52,13.654,
5164,20/11/20 13:35:52,13.654,
5165,20/11/20 13:37:52,13.750,
5166,20/11/20 13:39:52,13.750,
5167,20/11/20 13:41:52,13.846,
5168,20/11/20 13:43:52,13.846,
5169,20/11/20 13:45:52,13.750,
5170,20/11/20 13:47:52,13.846,
5171,20/11/20 13:49:52,13.942,
5172,20/11/20 13:51:52,13.846,
5173,20/11/20 13:53:52,13.846,
5174,20/11/20 13:55:52,13.846,
5175,20/11/20 13:57:52,14.038,
5176,20/11/20 13:59:52,13.942,
5177,20/11/20 14:01:52,14.038,
5178,20/11/20 14:03:52,14.038,
5179,20/11/20 14:05:52,14.038,
5180,20/11/20 14:07:52,14.038,
5181,20/11/20 14:09:52,13.942,
5182,20/11/20 14:11:52,13.846,
5183,20/11/20 14:13:52,13.942,
5184,20/11/20 14:15:52,13.942,
5185,20/11/20 14:17:52,13.846,
5186,20/11/20 14:19:52,13.942,
5187,20/11/20 14:21:52,13.942,
5188,20/11/20 14:23:52,13.942,
5189,20/11/20 14:25:52,13.846,
5190,20/11/20 14:27:52,13.846,
5191,20/11/20 14:29:52,13.846,
5192,20/11/20 14:31:52,13.942,
5193,20/11/20 14:33:52,13.942,
5194,20/11/20 14:35:52,13.942,
5195,20/11/20 14:37:52,14.038,
5196,20/11/20 14:39:52,14.038,
5197,20/11/20 14:41:52,14.038,
5198,20/11/20 14:43:52,14.038,
5199,20/11/20 14:45:52,14.038,
5200,20/11/20 14:47:52,14.134,
5201,20/11/20 14:49:52,14.230,
5202,20/11/20 14:51:52,14.230,
5203,20/11/20 14:53:52,14.134,
5204,20/11/20 14:55:52,14.134,
5205,20/11/20 14:57:52,14.134,
5206,20/11/20 14:59:52,14.134,
5207,20/11/20 15:01:52,14.134,
5208,20/11/20 15:03:52,14.038,
5209,20/11/20 15:05:52,14.038,
5210,20/11/20 15:07:52,14.038,
5211,20/11/20 15:09:52,14.038,
5212,20/11/20 15:11:52,14.038,
5213,20/11/20 15:13:52,14.134,
5214,20/11/20 15:15:52,14.230,
5215,20/11/20 15:17:52,14.325,
5216,20/11/20 15:19:52,14.325,
5217,20/11/20 15:21:52,14.325,
5218,20/11/20 15:23:52,14.325,
5219,20/11/20 15:25:52,14.230,
5220,20/11/20 15:27:52,14.038,
5221,20/11/20 15:29:52,13.942,
5222,20/11/20 15:31:52,14.038,
5223,20/11/20 15:33:52,14.038,
5224,20/11/20 15:35:52,14.134,
5225,20/11/20 15:37:52,14.134,
5226,20/11/20 15:39:52,14.230,
5227,20/11/20 15:41:52,14.230,
5228,20/11/20 15:43:52,14.230,
5229,20/11/20 15:45:52,14.230,
5230,20/11/20 15:47:52,14.230,
5231,20/11/20 15:49:52,14.230,
5232,20/11/20 15:51:52,14.230,
5233,20/11/20 15:53:52,14.230,
5234,20/11/20 15:55:52,14.134,
5235,20/11/20 15:57:52,14.134,
5236,20/11/20 15:59:52,14.134,
5237,20/11/20 16:01:52,14.134,
5238,20/11/20 16:03:52,14.230,
5239,20/11/20 16:05:52,14.230,
5240,20/11/20 16:07:52,14.230,
5241,20/11/20 16:09:52,14.230,
5242,20/11/20 16:11:52,14.230,
5243,20/11/20 16:13:52,14.230,
5244,20/11/20 16:15:52,14.230,
5245,20/11/20 16:17:52,14.134,
5246,20/11/20 16:19:52,14.134,
5247,20/11/20 16:21:52,14.134,
5248,20/11/20 16:23:52,14.038,
5249,20/11/20 16:25:52,14.038,
5250,20/11/20 16:27:52,14.038,
5251,20/11/20 16:29:52,14.134,
5252,20/11/20 16:31:52,14.134,
5253,20/11/20 16:33:52,14.134,
5254,20/11/20 16:35:52,14.038,
5255,20/11/20 16:37:52,14.038,
5256,20/11/20 16:39:52,14.134,
5257,20/11/20 16:41:52,14.134,
5258,20/11/20 16:43:52,14.134,
5259,20/11/20 16:45:52,14.134,
5260,20/11/20 16:47:52,14.134,
5261,20/11/20 16:49:52,14.134,
5262,20/11/20 16:51:52,14.230,
5263,20/11/20 16:53:52,14.134,
5264,20/11/20 16:55:52,14.134,
5265,20/11/20 16:57:52,14.134,
5266,20/11/20 16:59:52,14.134,
5267,20/11/20 17:01:52,14.230,
5268,20/11/20 17:03:52,14.230,
5269,20/11/20 17:05:52,14.134,
5270,20/11/20 17:07:52,14.134,
5271,20/11/20 17:09:52,14.230,
5272,20/11/20 17:11:52,14.134,
5273,20/11/20 17:13:52,14.134,
5274,20/11/20 17:15:52,14.134,
5275,20/11/20 17:17:52,14.134,
5276,20/11/20 17:19:52,14.134,
5277,20/11/20 17:21:52,14.134,
5278,20/11/20 17:23:52,14.134,
5279,20/11/20 17:25:52,14.134,
5280,20/11/20 17:27:52,14.038,
5281,20/11/20 17:29:52,14.038,
5282,20/11/20 17:31:52,13.942,
5283,20/11/20 17:33:52,14.038,
5284,20/11/20 17:35:52,14.038,
5285,20/11/20 17:37:52,14.134,
5286,20/11/20 17:39:52,14.134,
5287,20/11/20 17:41:52,14.134,
5288,20/11/20 17:43:52,14.134,
5289,20/11/20 17:45:52,14.230,
5290,20/11/20 17:47:52,14.134,
5291,20/11/20 17:49:52,14.230,
5292,20/11/20 17:51:52,14.230,
5293,20/11/20 17:53:52,14.230,
5294,20/11/20 17:55:52,14.230,
5295,20/11/20 17:57:52,14.230,
5296,20/11/20 17:59:52,14.230,
5297,20/11/20 18:01:52,14.134,
5298,20/11/20 18:03:52,14.134,
5299,20/11/20 18:05:52,14.134,
5300,20/11/20 18:07:52,14.134,
5301,20/11/20 18:09:52,14.038,
5302,20/11/20 18:11:52,14.134,
5303,20/11/20 18:13:52,14.134,
5304,20/11/20 18:15:52,14.325,
5305,20/11/20 18:17:52,14.325,
5306,20/11/20 18:19:52,14.325,
5307,20/11/20 18:21:52,14.421,
5308,20/11/20 18:23:52,14.325,
5309,20/11/20 18:25:52,14.325,
5310,20/11/20 18:27:52,14.230,
5311,20/11/20 18:29:52,14.134,
5312,20/11/20 18:31:52,14.230,
5313,20/11/20 18:33:52,14.325,
5314,20/11/20 18:35:52,14.325,
5315,20/11/20 18:37:52,14.325,
5316,20/11/20 18:39:52,14.421,
5317,20/11/20 18:41:52,14.325,
5318,20/11/20 18:43:52,14.325,
5319,20/11/20 18:45:52,14.230,
5320,20/11/20 18:47:52,14.038,
5321,20/11/20 18:49:52,14.038,
5322,20/11/20 18:51:52,14.134,
5323,20/11/20 18:53:52,14.038,
5324,20/11/20 18:55:52,14.134,
5325,20/11/20 18:57:52,14.134,
5326,20/11/20 18:59:52,14.134,
5327,20/11/20 19:01:52,14.134,
5328,20/11/20 19:03:52,14.230,
5329,20/11/20 19:05:52,14.325,
5330,20/11/20 19:07:52,14.421,
5331,20/11/20 19:09:52,14.517,
5332,20/11/20 19:11:52,14.517,
5333,20/11/20 19:13:52,14.613,
5334,20/11/20 19:15:52,14.709,
5335,20/11/20 19:17:52,14.804,
5336,20/11/20 19:19:52,14.804,
5337,20/11/20 19:21:52,14.900,
5338,20/11/20 19:23:52,14.709,
5339,20/11/20 19:25:52,14.613,
5340,20/11/20 19:27:52,14.613,
5341,20/11/20 19:29:52,14.709,
5342,20/11/20 19:31:52,14.709,
5343,20/11/20 19:33:52,14.709,
5344,20/11/20 19:35:52,14.804,
5345,20/11/20 19:37:52,14.804,
5346,20/11/20 19:39:52,14.709,
5347,20/11/20 19:41:52,14.613,
5348,20/11/20 19:43:52,14.709,
5349,20/11/20 19:45:52,14.900,
5350,20/11/20 19:47:52,14.996,
5351,20/11/20 19:49:52,15.091,
5352,20/11/20 19:51:52,14.996,
5353,20/11/20 19:53:52,14.900,
5354,20/11/20 19:55:52,14.804,
5355,20/11/20 19:57:52,14.804,
5356,20/11/20 19:59:52,14.613,
5357,20/11/20 20:01:52,14.613,
5358,20/11/20 20:03:52,14.709,
5359,20/11/20 20:05:52,14.709,
5360,20/11/20 20:07:52,14.613,
5361,20/11/20 20:09:52,14.421,
5362,20/11/20 20:11:52,14.325,
5363,20/11/20 20:13:52,14.325,
5364,20/11/20 20:15:52,14.613,
5365,20/11/20 20:17:52,14.709,
5366,20/11/20 20:19:52,14.517,
5367,20/11/20 20:21:52,14.421,
5368,20/11/20 20:23:52,14.421,
5369,20/11/20 20:25:52,14.517,
5370,20/11/20 20:27:52,14.517,
5371,20/11/20 20:29:52,14.613,
5372,20/11/20 20:31:52,14.613,
5373,20/11/20 20:33:52,14.517,
5374,20/11/20 20:35:52,14.421,
5375,20/11/20 20:37:52,14.325,
5376,20/11/20 20:39:52,14.230,
5377,20/11/20 20:41:52,14.230,
5378,20/11/20 20:43:52,14.230,
5379,20/11/20 20:45:52,14.230,
5380,20/11/20 20:47:52,14.230,
5381,20/11/20 20:49:52,14.421,
5382,20/11/20 20:51:52,14.325,
5383,20/11/20 20:53:52,14.134,
5384,20/11/20 20:55:52,14.038,
5385,20/11/20 20:57:52,13.942,
5386,20/11/20 20:59:52,14.038,
5387,20/11/20 21:01:52,14.134,
5388,20/11/20 21:03:52,14.230,
5389,20/11/20 21:05:52,14.325,
5390,20/11/20 21:07:52,14.325,
5391,20/11/20 21:09:52,14.230,
5392,20/11/20 21:11:52,14.325,
5393,20/11/20 21:13:52,14.325,
5394,20/11/20 21:15:52,14.325,
5395,20/11/20 21:17:52,14.230,
5396,20/11/20 21:19:52,14.230,
5397,20/11/20 21:21:52,14.134,
5398,20/11/20 21:23:52,14.134,
5399,20/11/20 21:25:52,14.134,
5400,20/11/20 21:27:52,14.134,
5401,20/11/20 21:29:52,14.134,
5402,20/11/20 21:31:52,14.038,
5403,20/11/20 21:33:52,14.134,
5404,20/11/20 21:35:52,14.038,
5405,20/11/20 21:37:52,13.942,
5406,20/11/20 21:39:52,13.942,
5407,20/11/20 21:41:52,13.942,
5408,20/11/20 21:43:52,13.942,
5409,20/11/20 21:45:52,14.038,
5410,20/11/20 21:47:52,14.038,
5411,20/11/20 21:49:52,14.230,
5412,20/11/20 21:51:52,14.230,
5413,20/11/20 21:53:52,14.134,
5414,20/11/20 21:55:52,13.942,
5415,20/11/20 21:57:52,13.942,
5416,20/11/20 21:59:52,13.750,
5417,20/11/20 22:01:52,13.750,
5418,20/11/20 22:03:52,13.846,
5419,20/11/20 22:05:52,13.942,
5420,20/11/20 22:07:52,13.846,
5421,20/11/20 22:09:52,13.846,
5422,20/11/20 22:11:52,13.942,
5423,20/11/20 22:13:52,13.942,
5424,20/11/20 22:15:52,13.942,
5425,20/11/20 22:17:52,13.846,
5426,20/11/20 22:19:52,13.750,
5427,20/11/20 22:21:52,13.558,
5428,20/11/20 22:23:52,13.558,
5429,20/11/20 22:25:52,13.461,
5430,20/11/20 22:27:52,13.365,
5431,20/11/20 22:29:52,13.365,
5432,20/11/20 22:31:52,13.461,
5433,20/11/20 22:33:52,13.461,
5434,20/11/20 22:35:52,13.558,
5435,20/11/20 22:37:52,13.558,
5436,20/11/20 22:39:52,13.558,
5437,20/11/20 22:41:52,13.558,
5438,20/11/20 22:43:52,13.558,
5439,20/11/20 22:45:52,13.365,
5440,20/11/20 22:47:52,13.461,
5441,20/11/20 22:49:52,13.558,
5442,20/11/20 22:51:52,13.750,
5443,20/11/20 22:53:52,13.846,
5444,20/11/20 22:55:52,13.846,
5445,20/11/20 22:57:52,13.846,
5446,20/11/20 22:59:52,13.750,
5447,20/11/20 23:01:52,13.654,
5448,20/11/20 23:03:52,13.558,
5449,20/11/20 23:05:52,13.654,
5450,20/11/20 23:07:52,13.846,
5451,20/11/20 23:09:52,13.942,
5452,20/11/20 23:11:52,14.038,
5453,20/11/20 23:13:52,14.038,
5454,20/11/20 23:15:52,13.942,
5455,20/11/20 23:17:52,13.846,
5456,20/11/20 23:19:52,13.558,
5457,20/11/20 23:21:52,13.461,
5458,20/11/20 23:23:52,13.461,
5459,20/11/20 23:25:52,13.365,
5460,20/11/20 23:27:52,13.365,
5461,20/11/20 23:29:52,13.365,
5462,20/11/20 23:31:52,13.461,
5463,20/11/20 23:33:52,13.558,
5464,20/11/20 23:35:52,13.461,
5465,20/11/20 23:37:52,13.365,
5466,20/11/20 23:39:52,13.269,
5467,20/11/20 23:41:52,13.173,
5468,20/11/20 23:43:52,13.365,
5469,20/11/20 23:45:52,13.365,
5470,20/11/20 23:47:52,13.269,
5471,20/11/20 23:49:52,13.269,
5472,20/11/20 23:51:52,13.365,
5473,20/11/20 23:53:52,13.654,
5474,20/11/20 23:55:52,14.038,
5475,20/11/20 23:57:52,14.038,
5476,20/11/20 23:59:52,14.038,
5477,21/11/20 00:01:52,14.038,
5478,21/11/20 00:03:52,13.942,
5479,21/11/20 00:05:52,13.846,
5480,21/11/20 00:07:52,13.846,
5481,21/11/20 00:09:52,13.846,
5482,21/11/20 00:11:52,13.942,
5483,21/11/20 00:13:52,13.942,
5484,21/11/20 00:15:52,13.942,
5485,21/11/20 00:17:52,13.942,
5486,21/11/20 00:19:52,13.942,
5487,21/11/20 00:21:52,13.750,
5488,21/11/20 00:23:52,13.558,
5489,21/11/20 00:25:52,13.558,
5490,21/11/20 00:27:52,13.750,
5491,21/11/20 00:29:52,13.750,
5492,21/11/20 00:31:52,13.750,
5493,21/11/20 00:33:52,13.846,
5494,21/11/20 00:35:52,14.038,
5495,21/11/20 00:37:52,14.038,
5496,21/11/20 00:39:52,14.230,
5497,21/11/20 00:41:52,14.230,
5498,21/11/20 00:43:52,14.134,
5499,21/11/20 00:45:52,14.134,
5500,21/11/20 00:47:52,13.846,
5501,21/11/20 00:49:52,13.750,
5502,21/11/20 00:51:52,13.750,
5503,21/11/20 00:53:52,13.750,
5504,21/11/20 00:55:52,13.750,
5505,21/11/20 00:57:52,13.750,
5506,21/11/20 00:59:52,13.750,
5507,21/11/20 01:01:52,13.750,
5508,21/11/20 01:03:52,13.846,
5509,21/11/20 01:05:52,13.846,
5510,21/11/20 01:07:52,13.942,
5511,21/11/20 01:09:52,14.038,
5512,21/11/20 01:11:52,13.942,
5513,21/11/20 01:13:52,14.038,
5514,21/11/20 01:15:52,13.942,
5515,21/11/20 01:17:52,13.942,
5516,21/11/20 01:19:52,13.942,
5517,21/11/20 01:21:52,14.038,
5518,21/11/20 01:23:52,14.038,
5519,21/11/20 01:25:52,13.942,
5520,21/11/20 01:27:52,13.942,
5521,21/11/20 01:29:52,13.846,
5522,21/11/20 01:31:52,13.750,
5523,21/11/20 01:33:52,13.846,
5524,21/11/20 01:35:52,13.750,
5525,21/11/20 01:37:52,13.846,
5526,21/11/20 01:39:52,13.750,
5527,21/11/20 01:41:52,13.846,
5528,21/11/20 01:43:52,13.846,
5529,21/11/20 01:45:52,13.750,
5530,21/11/20 01:47:52,13.750,
5531,21/11/20 01:49:52,13.558,
5532,21/11/20 01:51:52,13.461,
5533,21/11/20 01:53:52,13.461,
5534,21/11/20 01:55:52,13.558,
5535,21/11/20 01:57:52,13.558,
5536,21/11/20 01:59:52,13.558,
5537,21/11/20 02:01:52,13.750,
5538,21/11/20 02:03:52,13.750,
5539,21/11/20 02:05:52,13.846,
5540,21/11/20 02:07:52,13.846,
5541,21/11/20 02:09:52,13.846,
5542,21/11/20 02:11:52,13.846,
5543,21/11/20 02:13:52,13.750,
5544,21/11/20 02:15:52,13.558,
5545,21/11/20 02:17:52,13.461,
5546,21/11/20 02:19:52,13.461,
5547,21/11/20 02:21:52,13.654,
5548,21/11/20 02:23:52,13.654,
5549,21/11/20 02:25:52,13.750,
5550,21/11/20 02:27:52,13.654,
5551,21/11/20 02:29:52,13.846,
5552,21/11/20 02:31:52,14.038,
5553,21/11/20 02:33:52,14.134,
5554,21/11/20 02:35:52,14.038,
5555,21/11/20 02:37:52,14.038,
5556,21/11/20 02:39:52,13.942,
5557,21/11/20 02:41:52,14.038,
5558,21/11/20 02:43:52,14.038,
5559,21/11/20 02:45:52,14.038,
5560,21/11/20 02:47:52,14.134,
5561,21/11/20 02:49:52,14.230,
5562,21/11/20 02:51:52,14.230,
5563,21/11/20 02:53:52,14.038,
5564,21/11/20 02:55:52,14.038,
5565,21/11/20 02:57:52,13.942,
5566,21/11/20 02:59:52,14.134,
5567,21/11/20 03:01:52,14.230,
5568,21/11/20 03:03:52,14.230,
5569,21/11/20 03:05:52,14.038,
5570,21/11/20 03:07:52,13.942,
5571,21/11/20 03:09:52,13.942,
5572,21/11/20 03:11:52,13.846,
5573,21/11/20 03:13:52,13.750,
5574,21/11/20 03:15:52,13.846,
5575,21/11/20 03:17:52,14.038,
5576,21/11/20 03:19:52,13.942,
5577,21/11/20 03:21:52,13.846,
5578,21/11/20 03:23:52,13.846,
5579,21/11/20 03:25:52,13.750,
5580,21/11/20 03:27:52,13.750,
5581,21/11/20 03:29:52,13.654,
5582,21/11/20 03:31:52,13.461,
5583,21/11/20 03:33:52,13.461,
5584,21/11/20 03:35:52,13.461,
5585,21/11/20 03:37:52,13.558,
5586,21/11/20 03:39:52,13.461,
5587,21/11/20 03:41:52,13.269,
5588,21/11/20 03:43:52,13.269,
5589,21/11/20 03:45:52,13.365,
5590,21/11/20 03:47:52,13.365,
5591,21/11/20 03:49:52,13.269,
5592,21/11/20 03:51:52,13.269,
5593,21/11/20 03:53:52,13.269,
5594,21/11/20 03:55:52,13.365,
5595,21/11/20 03:57:52,13.173,
5596,21/11/20 03:59:52,13.269,
5597,21/11/20 04:01:52,13.173,
5598,21/11/20 04:03:52,13.076,
5599,21/11/20 04:05:52,13.269,
5600,21/11/20 04:07:52,13.461,
5601,21/11/20 04:09:52,13.654,
5602,21/11/20 04:11:52,13.654,
5603,21/11/20 04:13:52,13.654,
5604,21/11/20 04:15:52,13.558,
5605,21/11/20 04:17:52,13.654,
5606,21/11/20 04:19:52,13.846,
5607,21/11/20 04:21:52,13.942,
5608,21/11/20 04:23:52,13.942,
5609,21/11/20 04:25:52,13.846,
5610,21/11/20 04:27:52,13.654,
5611,21/11/20 04:29:52,13.654,
5612,21/11/20 04:31:52,13.461,
5613,21/11/20 04:33:52,13.654,
5614,21/11/20 04:35:52,13.750,
5615,21/11/20 04:37:52,13.365,
5616,21/11/20 04:39:52,13.269,
5617,21/11/20 04:41:52,13.365,
5618,21/11/20 04:43:52,13.461,
5619,21/11/20 04:45:52,13.654,
5620,21/11/20 04:47:52,13.846,
5621,21/11/20 04:49:52,14.134,
5622,21/11/20 04:51:52,14.230,
5623,21/11/20 04:53:52,14.230,
5624,21/11/20 04:55:52,14.230,
5625,21/11/20 04:57:52,14.134,
5626,21/11/20 04:59:52,13.846,
5627,21/11/20 05:01:52,13.558,
5628,21/11/20 05:03:52,13.365,
5629,21/11/20 05:05:52,13.365,
5630,21/11/20 05:07:52,13.365,
5631,21/11/20 05:09:52,13.461,
5632,21/11/20 05:11:52,13.461,
5633,21/11/20 05:13:52,13.558,
5634,21/11/20 05:15:52,13.750,
5635,21/11/20 05:17:52,13.750,
5636,21/11/20 05:19:52,13.750,
5637,21/11/20 05:21:52,13.750,
5638,21/11/20 05:23:52,13.558,
5639,21/11/20 05:25:52,13.750,
5640,21/11/20 05:27:52,13.846,
5641,21/11/20 05:29:52,13.750,
5642,21/11/20 05:31:52,13.654,
5643,21/11/20 05:33:52,13.558,
5644,21/11/20 05:35:52,13.461,
5645,21/11/20 05:37:52,13.461,
5646,21/11/20 05:39:52,13.365,
5647,21/11/20 05:41:52,13.365,
5648,21/11/20 05:43:52,13.365,
5649,21/11/20 05:45:52,13.461,
5650,21/11/20 05:47:52,13.461,
5651,21/11/20 05:49:52,13.654,
5652,21/11/20 05:51:52,13.654,
5653,21/11/20 05:53:52,13.750,
5654,21/11/20 05:55:52,13.750,
5655,21/11/20 05:57:52,13.846,
5656,21/11/20 05:59:52,13.750,
5657,21/11/20 06:01:52,13.846,
5658,21/11/20 06:03:52,13.654,
5659,21/11/20 06:05:52,13.558,
5660,21/11/20 06:07:52,13.365,
5661,21/11/20 06:09:52,13.173,
5662,21/11/20 06:11:52,13.269,
5663,21/11/20 06:13:52,13.173,
5664,21/11/20 06:15:52,13.269,
5665,21/11/20 06:17:52,13.461,
5666,21/11/20 06:19:52,13.461,
5667,21/11/20 06:21:52,13.558,
5668,21/11/20 06:23:52,13.654,
5669,21/11/20 06:25:52,13.654,
